genres,movie_id,original_language,production_companies,production_countries,release_date,spoken_languages,standardised_revenue,standardised_budget,standardised_popularity,standardised_vote_count,standardised_runtime,standardised_vote_average
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",3172,en,"[{""name"": ""Cheyenne Enterprises"", ""id"": 890}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Empire Pictures"", ""id"": 1212}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}, {""name"": ""Baltimore Spring Creek Productions"", ""id"": 16061}, {""name"": ""Lotus Pictures"", ""id"": 52944}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.089825593,1.128493654,0.089921517,-0.314451989,0.713080994,0.090262299
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",6520,en,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""First Knight Productions"", ""id"": 10158}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",0.27840233,0.63736336,-0.073828628,-0.307162095,1.199549764,-0.160865229
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",1439,en,"[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]","[{""iso_3166_1"": ""MY"", ""name"": ""Malaysia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",-0.505109315,1.128493654,-0.256624398,-0.39950075,1.818691835,0.257680652
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",37958,en,"[{""name"": ""Virgin Produced"", ""id"": 8852}, {""name"": ""Mark Canton Productions"", ""id"": 11761}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",0.888161324,1.128493654,0.516229758,0.153721189,0.138163358,-0.328283582
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2026,en,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Cheyenne Enterprises"", ""id"": 890}, {""name"": ""Yari Film Group"", ""id"": 2448}, {""name"": ""Stratus Film Co."", ""id"": 11027}, {""name"": ""Syndicate Films International"", ""id"": 26947}, {""name"": ""Equity Pictures Medienfonds GmbH & Co. KG II"", ""id"": 26948}, {""name"": ""Hostage GmbH"", ""id"": 26949}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.026501231,0.563693816,0.068247676,-0.144354467,0.270836658,0.090262299
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",7450,en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""David Kirschner Productions"", ""id"": 11050}, {""name"": ""Fox Animation Studios"", ""id"": 11231}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",-0.279422907,1.128493654,-0.221534657,-0.305542119,-0.56942758,0.173971475
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",11375,en,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Monday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.191075363,1.128493654,-0.342186141,-0.424610384,0.403509959,-0.914247815
"[{""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}, {""id"": 878, ""name"": ""Science Fiction""}]",9425,en,"[{""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Morgan Creek Productions"", ""id"": 10210}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.415657379,1.128493654,-0.302308529,-0.380061033,-0.348305412,0.006553123
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",25769,en,"[{""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Likely Story"", ""id"": 1785}, {""name"": ""Ivy Boy Productions"", ""id"": 4482}, {""name"": ""This Is That Productions"", ""id"": 10059}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.469480399,-0.713244949,-0.276061045,-0.330651753,-1.011671916,-0.244574405
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",23685,en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Twitching Image Studio"", ""id"": 89626}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.471892974,1.128493654,-0.420972406,-0.495889345,-0.613652014,-1.500212048
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11866,en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Aldrich Group"", ""id"": 49478}, {""name"": ""Optional Pictures"", ""id"": 54004}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.376105545,0.391798213,-0.035138602,-0.335511682,0.270836658,-0.328283582
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",9741,en,"[{""name"": ""Limited Edition Productions Inc."", ""id"": 3683}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}, {""name"": ""Barry Mendel Productions"", ""id"": 17032}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Monday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",1.018423399,1.128493654,0.644775851,1.017168607,-0.038734377,0.676226532
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",211672,en,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Illumination Entertainment"", ""id"": 6704}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",6.597626491,1.10393714,26.84408984,3.143387625,-0.702100881,0.257680652
"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",23629,en,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Lennox House Films"", ""id"": 22119}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",0.046248296,1.300389257,0.554262675,0.75554242,0.138163358,-0.160865229
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",8688,en,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DeBart"", ""id"": 2519}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",0.132820554,1.079380625,-0.022051272,-0.294202284,-0.392529846,-0.244574405
"[{""id"": 878, ""name"": ""Science Fiction""}]",10153,en,"[{""name"": ""Punch Productions"", ""id"": 2154}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Baltimore Pictures"", ""id"": 11407}, {""name"": ""Constant c Productions"", ""id"": 23370}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.424670698,1.128493654,-0.089023219,-0.173514043,1.199549764,-0.244574405
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",153518,en,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Rovio Entertainment"", ""id"": 18642}, {""name"": ""Sony Pictures Imageworks (SPI)"", ""id"": 30692}, {""name"": ""Rovio Mobile"", ""id"": 50848}, {""name"": ""Rovio Animation"", ""id"": 91920}]","[{""iso_3166_1"": ""FI"", ""name"": ""Finland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",1.642660362,1.079380625,0.761506746,0.268739513,-0.436754279,-0.160865229
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",8676,en,"[{""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",0.177888481,1.005711081,0.009344617,-0.199433665,0.226612225,-0.57941111
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",20829,en,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Apatow Productions"", ""id"": 10105}, {""name"": ""Madison 23"", ""id"": 11708}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.127729504,1.128493654,-0.040646756,-0.243173027,1.730242968,-0.328283582
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",4349,en,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Forward Pass"", ""id"": 675}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""FilmWorks"", ""id"": 7786}, {""name"": ""MDBF Zweite Filmgesellschaft"", ""id"": 12246}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",0.027004775,1.005711081,0.145565433,-0.143544479,0.138163358,0.341389828
"[{""id"": 35, ""name"": ""Comedy""}]",9718,en,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",0.495560451,1.067102368,-0.279490916,-0.16136422,0.403509959,0.090262299
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}]",10808,en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Joseph M. Singer Entertainment"", ""id"": 1301}, {""name"": ""Davis Entertainment"", ""id"": 1302}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",0.576233427,1.005711081,-0.249845526,-0.226973264,-0.878998615,-0.997956991
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",197,en,"[{""name"": ""Icon Entertainment International"", ""id"": 4564}, {""name"": ""The Ladd Company"", ""id"": 7965}, {""name"": ""B.H. Finance C.V."", ""id"": 11353}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""gd"", ""name"": """"}]",0.784364701,1.05482411,1.232997871,2.143052202,3.101200409,1.345899942
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",25,en,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Neal Street Productions"", ""id"": 1522}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}, {""name"": ""Motion Picture KAPPA Produktionsgesellschaft"", ""id"": 19934}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",0.089829423,1.05482411,0.337399522,0.060572546,0.801529862,0.425099004
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",35,en,"[{""name"": ""Gracie Films"", ""id"": 18}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",2.7312792,1.128493654,0.797792182,1.274744854,-0.878998615,0.676226532
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",11086,en,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Darkwoods Productions"", ""id"": 3982}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",-0.275966356,1.05482411,-0.322994365,-0.406790643,1.995589569,0.425099004
"[{""id"": 28, ""name"": ""Action""}]",10477,en,"[{""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Franchise Pictures"", ""id"": 1403}, {""name"": ""Trackform Film Productions"", ""id"": 10107}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",-0.168957328,1.595067434,-0.409336454,-0.414080537,0.403509959,-1.332793696
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1997,en,"[{""name"": ""Path\u00e9 Renn Productions"", ""id"": 866}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Pathe"", ""id"": 7396}, {""name"": ""Two Brothers Productions"", ""id"": 19238}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""th"", ""name"": ""\u0e20\u0e32\u0e29\u0e32\u0e44\u0e17\u0e22""}]",-0.123351015,1.116215397,-0.396269962,-0.413270549,0.093938924,0.676226532
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",6947,en,"[{""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",1.071103933,0.760145934,0.188567635,0.308428935,0.04971449,0.090262299
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",3050,en,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Joseph M. Singer Entertainment"", ""id"": 1301}, {""name"": ""Davis Entertainment"", ""id"": 1302}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Monday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",1.302958023,1.030267595,-0.000922963,-0.003416521,-0.967447483,-0.57941111
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",2675,en,"[{""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",2.001676786,1.05482411,0.231196134,0.736102703,-0.038734377,0.257680652
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",809,en,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Pacific Data Images (PDI)"", ""id"": 520}, {""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Wednesday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",5.143024864,2.970232258,0.811791958,1.861176309,-0.613652014,0.50880818
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",920,en,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""yi"", ""name"": """"}]",2.33163005,2.233536816,1.9219728,2.581255816,0.447734393,0.425099004
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",4806,en,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Interscope Communications"", ""id"": 10201}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",1.395068861,1.005711081,-0.039657399,-0.190523795,0.403509959,-0.328283582
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",7451,en,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Revolution Studios"", ""id"": 497}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Friday,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",1.19852154,1.005711081,0.777123569,0.594354768,0.757305428,-0.244574405
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",228165,en,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Nickelodeon Animation Studios"", ""id"": 4859}, {""name"": ""United Plankton Pictures"", ""id"": 8921}, {""name"": ""Disruption Entertainment"", ""id"": 10256}, {""name"": ""Paramount Animation"", ""id"": 24955}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",Thursday,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",1.408187865,1.10393714,0.485908087,0.023313089,-0.613652014,-0.244574405
